semi,key,total,weighted,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7 5,V IVM7(add9),0.01093066502871239,0.011318593408070803,0.0,0.0,0.0,0.0,0.0,0.018508251179949572,0.03777934212365817,0.029131383798290954,0.021640370189261304,0.019616426806084896,0.014518343210885942
5 4,IVM7(add9) I/3,0.007545684890788553,0.011317938809800764,0.0,0.0,0.0037097621411612334,0.0062775681158966515,0.0,0.0,0.0,0.0,0.0,0.05180773991635934,0.0
2 7,IIm9 IIm7/5,0.012975757195374707,0.011292252122739951,0.0,0.0,0.0,0.0,0.0,0.0,0.007631211166875165,0.007235014020669625,0.0099363226663042,0.04220741613541294,0.0401747136301766
11 10,IM7/7 I7/b7,0.002115612586202398,0.01124297657274139,0.046889316191654005,0.032746082612187186,0.030493234596643277,0.0,0.0,0.0,0.0,0.013499477380029911,0.027092306438734545,0.018790405114519123,0.0
10 11,I7/b7 IM7/7,0.00028208167816031973,0.01124297657274139,0.046889316191654005,0.032746082612187186,0.030493234596643277,0.0,0.0,0.0,0.0,0.013499477380029911,0.027092306438734545,0.018790405114519123,0.0
11 10,IM7/7 I7/#6,0.0009167654540210391,0.01124297657274139,0.046889316191654005,0.032746082612187186,0.030493234596643277,0.0,0.0,0.0,0.0,0.013499477380029911,0.027092306438734545,0.018790405114519123,0.0
7 7,Vm7 I7(add9)/5,0.00014104083908015986,0.01116319221760363,0.024452973554285617,0.0320146640745278,0.0267578642218967,0.016062250375261114,0.014282055772473887,0.013909662161962984,0.014467129417100892,0.016228014315552652,0.03458277108829933,0.03635427137208714,0.04525710630685173
7 7,IIm7/5 IV/5,0.001057806293101199,0.01116319221760363,0.024452973554285617,0.0320146640745278,0.0267578642218967,0.016062250375261114,0.014282055772473887,0.013909662161962984,0.014467129417100892,0.016228014315552652,0.03458277108829933,0.03635427137208714,0.04525710630685173
5 5,IV IVm6,0.01100118544825247,0.01116319221760363,0.024452973554285617,0.0320146640745278,0.0267578642218967,0.016062250375261114,0.014282055772473887,0.013909662161962984,0.014467129417100892,0.016228014315552652,0.03458277108829933,0.03635427137208714,0.04525710630685173
7 6,Vm7 #IVø,0.005500592724126235,0.01116319221760363,0.024452973554285617,0.0320146640745278,0.0267578642218967,0.016062250375261114,0.014282055772473887,0.013909662161962984,0.014467129417100892,0.016228014315552652,0.03458277108829933,0.03635427137208714,0.04525710630685173
5 4,IVm6 IIIm,0.0023271738448226377,0.01116319221760363,0.024452973554285617,0.0320146640745278,0.0267578642218967,0.016062250375261114,0.014282055772473887,0.013909662161962984,0.014467129417100892,0.016228014315552652,0.03458277108829933,0.03635427137208714,0.04525710630685173
7 6,I7(add9)/5 #IVø,0.00014104083908015986,0.01116319221760363,0.024452973554285617,0.0320146640745278,0.0267578642218967,0.016062250375261114,0.014282055772473887,0.013909662161962984,0.014467129417100892,0.016228014315552652,0.03458277108829933,0.03635427137208714,0.04525710630685173
4 3,III7 bIIIM7,0.001057806293101199,0.011130975723228215,0.0,0.0,0.0,0.0,0.0,0.0,0.03385175030632646,0.03908056931229984,0.0,0.0,0.0
11 9,V/7 IV/6,0.015585012718357666,0.011097767829218428,0.022278306904345003,0.019741253414498457,0.017427792239473956,0.018598690936422822,0.01764325712083486,0.016241006651412402,0.014001678020466776,0.015785485136006458,0.015914197460566888,0.018835553760572808,0.02357190789442183
1 0,#IM7 IM7,0.002256653425282558,0.011050766154453046,0.04384096194523222,0.0285133134478674,0.01788467104546162,0.0,0.0,0.0,0.0,0.0,0.016105934779368898,0.0,0.0
8 4,#V° III7,0.0028913372011432773,0.01101043909912919,0.0,0.0054155091937943545,0.004401622648717653,0.0,0.0,0.0,0.0325497455171996,0.019892502235196226,0.0211747541561333,0.010295010651759365,0.0
2 5,II7 IVM7(add9),0.0009872858735611191,0.011007250711034344,0.0,0.0,0.0,0.0,0.0,0.0,0.04045339493900874,0.0,0.041048754127949054,0.0,0.0
0 0,I6 I7,0.011212746706872709,0.01099618474134833,0.0,0.0,0.0,0.05321248971032488,0.0,0.0,0.0,0.0032725385583183488,0.0,0.0,0.0
3 8,#IIm #Vm7,0.00014104083908015986,0.010983211918483907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350733978616164,0.03350220080712281,0.029311944890606758,0.027573938483319755
2 7,IIm6 V,0.0008462450344809591,0.010983211918483907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350733978616164,0.03350220080712281,0.029311944890606758,0.027573938483319755
9 2,VIm7 IIm6,0.0004936429367805596,0.010983211918483907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350733978616164,0.03350220080712281,0.029311944890606758,0.027573938483319755
6 3,#IVsus4 #IIm,0.00014104083908015986,0.010983211918483907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350733978616164,0.03350220080712281,0.029311944890606758,0.027573938483319755
8 10,#V bVII,0.016078655655138226,0.010940359938833969,0.0,0.0,0.0,0.0,0.0,0.0,0.016889029702653425,0.0,0.0,0.024982324131646517,0.0347741853371472
2 4,IIm7 IIIsus4,0.009802338316071111,0.010929708534326281,0.01537520190004762,0.014599778124676313,0.025871852843354744,0.02321771406407128,0.022237447673598285,0.022911879709588266,0.017774392341257134,0.016089229484587887,0.0250288909306792,0.03463918623506057,0.028381086562651058
0 9,Isus2 VIm7,0.00042312251724047957,0.010879330725190392,0.0,0.0,0.0,0.0,0.0,0.026881150548665092,0.03641703040575626,0.013973747635566502,0.0,0.0,0.0
4 5,I(add9)/3 Isus2/4,0.00021156125862023978,0.010879330725190392,0.0,0.0,0.0,0.0,0.0,0.026881150548665092,0.03641703040575626,0.013973747635566502,0.0,0.0,0.0
4 5,VIm7/3 Isus2/4,0.00021156125862023978,0.010879330725190392,0.0,0.0,0.0,0.0,0.0,0.026881150548665092,0.03641703040575626,0.013973747635566502,0.0,0.0,0.0
0 5,I Isus2/4,0.0007757246149408792,0.010879330725190392,0.0,0.0,0.0,0.0,0.0,0.026881150548665092,0.03641703040575626,0.013973747635566502,0.0,0.0,0.0
9 9,VI7 VI+7,0.001057806293101199,0.010875275769274016,0.0,0.0,0.0,0.0,0.0,0.009668929049460932,0.009136457284281781,0.0,0.0,0.04018751432353357,0.01922574305857453
9 2,VI+7 IIm7,0.0014809288103416786,0.010875275769274016,0.0,0.0,0.0,0.0,0.0,0.009668929049460932,0.009136457284281781,0.0,0.0,0.04018751432353357,0.01922574305857453
10 10,bVII7(13) bVII7(add9),0.00021156125862023978,0.010846760877820067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009507355609094225,0.020858162083244577,0.04000958732558092,0.04902753645200547
9 2,VI(add9) IIm9,0.00021156125862023978,0.010846760877820067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009507355609094225,0.020858162083244577,0.04000958732558092,0.04902753645200547
3 2,bIII+ IIm7,0.002186133005742478,0.010830178610454752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04551559364377923,0.04003072366933987,0.0
4 3,I(add9)/3 Im(add9)/b3,0.0005641633563206395,0.010803744688037178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012301987508072267,0.018767948988974336,0.0376817100127843,0.011554289004759596
3 2,Im(add9)/b3 IIm7,0.0005641633563206395,0.010803744688037178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012301987508072267,0.018767948988974336,0.0376817100127843,0.011554289004759596
3 2,#II°7 IIm7,0.00895609328159015,0.010776374681641391,0.0,0.0,0.0,0.0,0.0,0.0,0.008295005408057323,0.01694812023088749,0.0049156728804731886,0.03073440998407155,0.004806435764643633
2 2,IIm7 IVm7/2,0.00028208167816031973,0.010772921600372048,0.0,0.0,0.03879639485342565,0.042366824810941485,0.036937197800549736,0.017875483590805437,0.0,0.014664478215322766,0.0,0.0,0.0
7 9,V VIsus4,0.03526020977003996,0.010723668233630784,0.005112116997277428,0.0054078090702422916,0.003734526908458705,0.013326673538428414,0.017598189387546672,0.019850119240615156,0.0,0.0,0.0,0.0,0.005267515883651412
0 4,I(add9) III+7,0.00042312251724047957,0.010710848383523276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03747348619746978,0.05216127800572079
4 4,III+7 III7,0.004724868109185355,0.010710848383523276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03747348619746978,0.05216127800572079
9 5,VI7 IV,0.03638853648268125,0.01070258792774832,0.0,0.0,0.003658124966796293,0.009314112635793381,0.0074355775237619996,0.02285343155502433,0.015658284735231422,0.015076017985097593,0.01589815566661132,0.004881396421397374,0.0
11 4,V/7 IIIm,0.005430072304586155,0.010684101693498484,0.0,0.0,0.0,0.033542503964439606,0.05016604564368064,0.0,0.0,0.0,0.0,0.0,0.0
3 2,bIII7(add9) IIm7,0.0013398879712615188,0.01064534102675243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003399998677434935,0.0040411090675655775,0.04553241248358133,0.0269063535398406
9 8,VIm III7/#5,0.013116798034454867,0.010643787880315987,0.01293132956136136,0.02668580627791127,0.019528989608467148,0.010422891029616034,0.007073444013018629,0.0,0.014722657601565981,0.01443750586237695,0.010497618204410086,0.013216608104025411,0.02407162461266122
10 0,IV/b7 Isus4,0.00014104083908015986,0.010610519129988134,0.0394841377948452,0.030402823813548502,0.03291007773321763,0.03773353607302509,0.0408086626079255,0.03148784291063781,0.028109096032240224,0.0269983094880508,0.028507191872320172,0.026847667514307245,0.028288756616160607
4 7,I/3 V(add9),0.00014104083908015986,0.010610519129988134,0.0394841377948452,0.030402823813548502,0.03291007773321763,0.03773353607302509,0.0408086626079255,0.03148784291063781,0.028109096032240224,0.0269983094880508,0.028507191872320172,0.026847667514307245,0.028288756616160607
9 10,VIm7 IV/b7,0.0008462450344809591,0.010610519129988134,0.0394841377948452,0.030402823813548502,0.03291007773321763,0.03773353607302509,0.0408086626079255,0.03148784291063781,0.028109096032240224,0.0269983094880508,0.028507191872320172,0.026847667514307245,0.028288756616160607
5 11,IV VIIø,0.016078655655138226,0.010596809115088802,0.0,0.02676802156986037,0.02165476457414891,0.003997649661047205,0.0,0.0,0.0,0.0,0.01920359834923039,0.01042157494898842,0.0
0 0,I6 IM7,0.02059196250570334,0.010595819982034732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048921776892333034,0.0,0.0
6 5,I+/b5 IVM7,0.0035965413965440766,0.010571680803773235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028270596937063443,0.028151923483461502,0.015147502212800142,0.017331433507139393
8 6,bVI bV,0.0035260209770039967,0.010528214537004671,0.0,0.0,0.0,0.0,0.0,0.0,0.039536941664572285,0.030067638748138004,0.0,0.0,0.0
10 8,bVIIm bVI,0.0033849801379238365,0.010528214537004671,0.0,0.0,0.0,0.0,0.0,0.0,0.039536941664572285,0.030067638748138004,0.0,0.0,0.0
4 5,IIIm7 IVm,0.007968807408029032,0.010489485695533485,0.0,0.0,0.040636466864027956,0.0,0.025794549164503244,0.0,0.0,0.0,0.005342834133540645,0.0,0.0
4 9,III7(b13) VIm7(add9),0.004936429367805595,0.010468252053485843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012301987508072267,0.037567967404164945,0.023223851466850524,0.011554289004759596
0 2,IM7 IIm,0.012834716356294547,0.010449022123196289,0.0,0.006184230086744902,0.008155042775005242,0.004807369680627942,0.004905908778113139,0.0035340632853618575,0.0035127797434822187,0.0036059819692599083,0.040823686556586976,0.005752888933190316,0.005998549650472032
9 2,VIm VIm/2,0.0026092555229829573,0.010416577129800944,0.0,0.0,0.0,0.0,0.02353477028470702,0.044434773416665574,0.0,0.0,0.0,0.0,0.0
2 5,VIm/2 IVM7,0.0008462450344809591,0.010416577129800944,0.0,0.0,0.0,0.0,0.02353477028470702,0.044434773416665574,0.0,0.0,0.0,0.0,0.0
9 2,VIm7(11) IIm7(11),0.002045092166662318,0.010398966595120109,0.0,0.0,0.029678097129289868,0.05022054492717321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 9,III7 VIm7(11),0.005500592724126235,0.010398966595120109,0.0,0.0,0.029678097129289868,0.05022054492717321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 5,I/3 IVM7(add9),0.009379215798830632,0.010398966595120109,0.0,0.0,0.029678097129289868,0.05022054492717321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 4,Vsus4 III,0.003455500557463917,0.010379265509679308,0.0,0.0,0.0,0.0,0.03840715361402835,0.023691368185919544,0.015731738210195252,0.014184228272049515,0.010768944598941234,0.0,0.013173344796474671
7 8,bIII/5 bVI,0.0016924900689619183,0.010317730430899364,0.028878791560004172,0.031428905662767154,0.03309370399504201,0.0401059703540989,0.03868112843326999,0.028563909518207968,0.028255414697798693,0.016812552690824455,0.022756769076582004,0.0,0.0
4 8,IIIm7 III7/b6,0.006276317339067114,0.010258353014402186,0.038787902728464954,0.007299889062338157,0.012935926421677372,0.01160885703203564,0.011118723836799143,0.011455939854794133,0.008887196170628567,0.008044614742293944,0.0125144454653396,0.010423749316467565,0.014190543281325529
11 9,III/7 VIm,0.01022546083331159,0.010229830423705535,0.017495946620927006,0.0,0.0,0.0,0.016510008971764776,0.0,0.0,0.016945544826633303,0.026008584322499504,0.035835000412420506,0.04389710536730702
0 2,Im7 bVII/2,0.0007052041954007993,0.010211509978688237,0.02553263295894753,0.015998792646185703,0.017225769509605453,0.013585811338251928,0.015631117681756162,0.0042017903502455985,0.0,0.008472772413316652,0.013004292161249752,0.017917500206210253,0.02194855268365351
0 7,I6 Vm7,0.0012693675517214387,0.010207263436844027,0.0,0.0,0.0,0.05321248971032488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 6,#I #IV,0.0025387351034428774,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
10 9,I/b7 VIm,0.0014104083908015987,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
8 1,#V #I,0.0012693675517214387,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
8 7,bVI Vsus4,0.005359551885046075,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
2 5,IIm7 IVm9,0.0003526020977003997,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
0 2,bVII/1 IIm7,0.0004936429367805596,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
5 4,IVm9 IIIm7,0.0007757246149408792,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
7 3,V bIII,0.006205796919527034,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
2 7,IIm Vm7,0.0024682146839027975,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
9 0,VIm7 bVII/1,0.0028208167816031974,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
6 8,#IV #V,0.0016219696494218384,0.01019318953367094,0.033569319296968055,0.03199758529237141,0.03445153901921091,0.027171622676503856,0.01475222639174755,0.008403580700491197,0.0,0.0,0.0,0.0,0.0
9 9,IIIm7/6 VIm,0.007616205310328633,0.010182296897449915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386392153106239,0.03399030244373798
2 5,VIm/2 IV,0.004513306850565116,0.010161335300231722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05826011326178124
5 7,IV69 V,0.006205796919527034,0.0101582889192168,0.0,0.0,0.0,0.017737496570108292,0.031401626825263186,0.021240560112683844,0.0,0.0,0.0,0.0,0.0
2 11,IIm7 VII7,0.005289031465505995,0.010155512706466863,0.004675121708948223,0.0034980581207142204,0.0,0.0,0.0,0.0,0.0,0.021642099284377252,0.03190833814999114,0.02078490386649271,0.023425307423026856
0 5,IM7 IV(#11)(add9),0.00042312251724047957,0.010133801660403187,0.0,0.0,0.0,0.0,0.04710244023789478,0.03186084016902577,0.0,0.0,0.0,0.0,0.0
9 7,VIm9 V,0.0019745717471222383,0.010080049070476415,0.016681584778738063,0.024014669940311695,0.0,0.015212585149296196,0.015630098366318523,0.018308654808550835,0.0,0.0,0.021144936724600244,0.025124508578950325,0.021947222946674134
8 7,bVI7(add9) Vm7,0.0003526020977003997,0.010077501893394653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04680135381402823,0.03363294192480075
2 9,II VIm7,0.024752667258568055,0.010076105088021016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521078747449421,0.0
5 9,IV IV/6,0.005430072304586155,0.010059672596402303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05767722917572359
9 10,IV/6 bVII,0.01071910377009215,0.010059672596402303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05767722917572359
7 9,V6 VIm,0.03307407676429749,0.010055104920443802,0.0,0.0,0.0,0.013326673538428414,0.017598189387546672,0.0,0.0,0.0,0.0,0.0319351185571341,0.0
7 6,VIm7/5 II/#4,0.004654347689645275,0.010027366706882479,0.015164112466983706,0.01205854604046454,0.035681106029037485,0.0045777135132207365,0.021720934465447077,0.0035790366509593995,0.0,0.0,0.0,0.0,0.0
7 5,V(add9) IV,0.015302931040197346,0.010007742133146539,0.0,0.0,0.0,0.0,0.0,0.0,0.0444816320523461,0.0,0.0,0.0,0.0
5 4,IV(add9) IIIm,0.015302931040197346,0.009997470097155863,0.0,0.0,0.0,0.0,0.012228686769459313,0.035025855563279,0.0,0.0,0.0,0.0,0.0
5 10,IVM7(add9) III+/b7,0.0012693675517214387,0.009996614919957923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03760003683038122,0.026251033316634195,0.0
4 5,IIIm IVm,0.01889947243674142,0.009994628687791595,0.0,0.0,0.0,0.008270481714281639,0.03827013914055408,0.013642445587186417,0.008418459226097914,0.0,0.0,0.0,0.0
0 11,I V/b1,0.0076867257298687125,0.00999225706349418,0.021394423930559753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020574348076067152,0.0,0.048965770560438646
11 9,V/b1 VIm,0.0026797759425230376,0.00999225706349418,0.021394423930559753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020574348076067152,0.0,0.048965770560438646
11 4,V/7 III,0.0033849801379238365,0.009984294715614865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05724504937431413
9 7,VIm IIIm/5,0.05070418164931747,0.009980444233693351,0.03032822493396741,0.02411709208092908,0.017180256239371035,0.009155427026441473,0.009049136711556499,0.007158073301918799,0.0,0.0,0.0,0.0,0.013581388364589508
4 4,III7(#9) III7(b9),0.013116798034454867,0.00997484303623697,0.0140806482843706,0.01332407406680872,0.0,0.0,0.0,0.0038532584408252956,0.0,0.0,0.0,0.017269246638786446,0.0120275173008397
0 7,I Vm,0.012411593839054068,0.009968017737240636,0.019252527706669447,0.020952603775178102,0.022062469330028006,0.02673731356939927,0.025787418955513328,0.019042606345471978,0.025636666399202507,0.011208368460549636,0.015171179384388002,0.008065820827590902,0.0
4 0,IIIm7 I,0.021790809637884698,0.009942725767628472,0.0,0.0071164545388654795,0.007194290453990469,0.0,0.0,0.014763903231087937,0.023829640792495343,0.01302685643743328,0.0,0.0,0.0
4 8,III7 III/#5,0.0009872858735611191,0.00992985050257023,0.0,0.0,0.0,0.0,0.0,0.0,0.013650862211553089,0.0,0.01383307023811047,0.032001719772808156,0.009113088535917727
5 11,IV VIIm7,0.0011988471321813588,0.009910467481060729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024017594537716007,0.03430777800308874,0.029481003746552003
4 8,"III7(#9,b13) IVm6/b6",0.00028208167816031973,0.009910467481060729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024017594537716007,0.03430777800308874,0.029481003746552003
0 11,IM7 VIIm7,0.027644004459711335,0.009883414905211546,0.0,0.0,0.008207677689510594,0.019023423719834717,0.020207560745143207,0.008040503765277516,0.0,0.0,0.009103118728755846,0.01800767539761153,0.011330100814579323
8 4,III7/#5 III7,0.005006949787345675,0.009848768675963734,0.0,0.0,0.0,0.0,0.0,0.02771812706655184,0.017559844356593312,0.0,0.0,0.00408711619892711,0.012791099533639537
2 3,IIm7 bIII°,0.0039491434942444765,0.009837984900572614,0.0,0.0,0.0,0.0,0.025253404776436745,0.009275812951166928,0.014132361047870133,0.01716891288138254,0.010355892206172501,0.0,0.0
4 2,I/3 IIm7(11),0.005006949787345675,0.00980410404131127,0.01562899491533579,0.015578622997935386,0.01908375397586074,0.0239483832076015,0.005218160132797745,0.005940054525615419,0.004425324676462997,0.0031769132077940345,0.006004398634429002,0.012609854914567639,0.012666418503895688
7 4,IIm7/5 IIIm7,0.032862515505677245,0.009782759499268932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024998058378745098,0.028151923483461502,0.015147502212800142,0.017331433507139393
4 6,III #IV,0.008250889086189352,0.009756652890548265,0.024103476977367446,0.018444071621817226,0.016475730081231137,0.01887766701764396,0.0352852036480504,0.030182387555508353,0.013524627285246619,0.013024888192377135,0.016352169849555898,0.01845120224244727,0.022070689494926632
7 9,V(add9) VIm9,0.0023976942643627176,0.009737579666998133,0.0,0.0,0.0,0.04134717988058203,0.0,0.032322951897475916,0.0,0.0289400560826785,0.0,0.0,0.0
3 2,bIIIm7 IIm7,0.01946363579306206,0.009726216621168666,0.011032885962638636,0.007485669402820981,0.004949118766558744,0.0041201266727214445,0.0,0.0,0.0,0.016789112732008588,0.023448253669458352,0.014997672416498211,0.012820462300847612
4 3,IIIm7 bIIIm7,0.018758431597661263,0.009726216621168666,0.011032885962638636,0.007485669402820981,0.004949118766558744,0.0041201266727214445,0.0,0.0,0.0,0.016789112732008588,0.023448253669458352,0.014997672416498211,0.012820462300847612
9 5,VIm7 IVm,0.0028913372011432773,0.009723544835749928,0.0,0.0,0.0,0.0,0.004115369667271173,0.0035851745975396766,0.0,0.0,0.016028502400621935,0.01873674309873489,0.026080639002860395
1 2,VI7/#1 IIm7(add9),0.0007052041954007993,0.009716359830815882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042658699104073175,0.041397587246795355
0 1,I VI7/#1,0.011988471321813588,0.009716359830815882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042658699104073175,0.041397587246795355
2 4,IIm7(add9) III7,0.0035965413965440766,0.009716359830815882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042658699104073175,0.041397587246795355
9 7,VIm V7,0.02200237089650494,0.009716359830815882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042658699104073175,0.041397587246795355
0 0,Isus2 I,0.011212746706872709,0.009713552607471176,0.0,0.0,0.04032829787269157,0.0,0.0,0.03518884774472687,0.0,0.0,0.0,0.0,0.0
5 7,IV(add9) V9,0.0006346837758607193,0.009682636392717308,0.0,0.0,0.0,0.0,0.0,0.0,0.04303662740179843,0.0,0.0,0.0,0.0
8 9,#V°7 VIm7,0.03786946529302292,0.009622474041999734,0.0043739866552317515,0.0,0.010857828071314904,0.0,0.004127502242941194,0.0,0.007249874923968411,0.022227700039204268,0.015322993509200872,0.008958750103105127,0.010974276341826754
5 5,IV(add9) IVm7,0.002115612586202398,0.009620917223961127,0.0,0.0,0.0,0.0,0.035749797003615934,0.025512908386432744,0.024719341822781637,0.02061015028973407,0.003589648199647078,0.0,0.0043911149321582245
2 4,II9 IIIm,0.00042312251724047957,0.00956305673991038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482987740630052
3 2,bIII+ V/2,0.0008462450344809591,0.00956305673991038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482987740630052
7 8,Vsus4 #V°,0.0058531948218266345,0.009552607104877152,0.0,0.0,0.006772744477337993,0.0,0.014237488797589804,0.009254125589974786,0.018889671061829084,0.01273318755116417,0.010820185094630652,0.009808213403042448,0.01246326700310789
6 11,#IVsus4 VII,0.002186133005742478,0.009529034824601958,0.0,0.0,0.0,0.005586526436781171,0.01663933994160191,0.012572534719494158,0.010654337425576406,0.02590966305109115,0.024333618899377477,0.022072595348385408,0.020995204317514723
11 4,VII7 IIIm,0.011635869224113188,0.009525278680509782,0.0,0.03472232592482679,0.02199015472400126,0.0,0.0,0.0,0.0,0.0,0.004551559364377923,0.004003072366933987,0.0
2 7,IIm7 V+,0.005359551885046075,0.009513643081512667,0.0,0.0,0.0,0.0,0.05050680955287349,0.0,0.0,0.0,0.0,0.0,0.0
7 2,V69 VIm7/2,0.00028208167816031973,0.009504829527046142,0.0,0.0,0.0,0.0,0.034302317610291316,0.029744580405226952,0.0,0.0,0.0,0.0,0.0
4 9,IIIM7 VIm,0.0007052041954007993,0.00947691818431845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03310664371314718,0.03294203401114265,0.03882431888493008
2 2,IIm II,0.006205796919527034,0.009453491044532122,0.03125798983067158,0.03115724599587077,0.023328459387076547,0.022786493951616395,0.01043632026559549,0.011880109051230839,0.008850649352925994,0.006353826415588069,0.0,0.008065820827590902,0.010592335134515372
9 9,VIm9 VIm7,0.01918155411490174,0.009444039807439318,0.0,0.0,0.0,0.0,0.0,0.0,0.011588809899819036,0.031389560312845496,0.013204643796102774,0.0,0.0
9 9,VIm7(add9) VI7(#9),0.0008462450344809591,0.009439912347630943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05412382785377865
0 5,Vm7/1 IV,0.0037375822356242364,0.00943911860569408,0.0,0.0,0.0,0.0,0.0,0.03095033381200396,0.028219678621517218,0.009268336008969726,0.0,0.0,0.0
5 10,IV7 bVII(add9),0.00021156125862023978,0.00943911860569408,0.0,0.0,0.0,0.0,0.0,0.03095033381200396,0.028219678621517218,0.009268336008969726,0.0,0.0,0.0
0 9,Vm7/1 VIm7,0.0005641633563206395,0.00943911860569408,0.0,0.0,0.0,0.0,0.0,0.03095033381200396,0.028219678621517218,0.009268336008969726,0.0,0.0,0.0
5 7,IV Vm7,0.0035965413965440766,0.00943911860569408,0.0,0.0,0.0,0.0,0.0,0.03095033381200396,0.028219678621517218,0.009268336008969726,0.0,0.0,0.0
7 0,V7sus4 I7,0.0007052041954007993,0.009438264204799107,0.0,0.03467649839212361,0.02961261750342919,0.015931315653664145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 0,bVIIm7 I,0.0003526020977003997,0.009421224975194653,0.0,0.0,0.0,0.0,0.0,0.0,0.014499749847936822,0.03598262766509189,0.017641694857151995,0.0,0.0
7 0,IVM7/5 IM7(add9),0.008391929925269511,0.009421224975194653,0.0,0.0,0.0,0.0,0.0,0.0,0.014499749847936822,0.03598262766509189,0.017641694857151995,0.0,0.0
