[DM7sus4/E],1
[Key Solo],3
[(Em↓)],64
[(A/C#↓)],2
[(Am↓)],7
[(C↓)],21
[(B↓)],10
[Unison Riff],3
[ B],1
[D/],6
[Dm/C#],46
[Bm/G#],28
[DM7(#11)],42
[DM7(#11)/C#],25
[C#m7(11)/F#],38
[D#m11],34
[G#9],59
[G#7b9b13],3
[G#7#9b13],3
[C#69],27
[F7dim],3
[G#7b9b13)],1
[D#7#9],6
[C#7#9b13],1
[A#7b13],1
[Cb6-5],3
[D/F♯],25
[D♯dim],2
[(Gsus4)],23
[(Absus4)],3
[C#mM7/B#],9
[G7onF],3
[FM7/F],31
[C#m9/F#],5
[C#m7/F#7],1
[G#7(69)],1
[D#sus7],1
[Baug(#9)],5
[Caug(#9)],1
[F△7],32
[(F#m)↓],13
[---],33
[||],2
[Gm/E],34
[G7#5],12
[Bb/Db],37
[Cb7],62
[N.C..],3
[F7#5/B],1
[F7/B],9
[Dm(b5)],6
[Fmsus4],4
[Em7(omit5)],1
"[Em7(9,11)]",51
[Am7-5/D#],1
[(Aadd9)↓],3
[Inter1],1
[(Badd9)↓],5
[(F#)↓],5
[Inter2],1
[Asus4/F#],108
[Gsus4(9)],24
[#3 Verse],22
[DbM7/Gb],23
[D/F],65
[F#7(9)/A#],17
[E7(9)/D],4
[F7(9)/Eb],5
[F↓],9
[Am69/C],8
[Eadd9/B],108
[Eadd11/G#],3
[A#m7b5],33
[F#7----],1
[B♭M7],45
[C#7(-9)],26
[Bm7-5(13)],1
[Dm7(add9)],1
[Gbm-5],22
[Gaug7+9],4
[Bb→],9
[Gb→],1
[Gbm/Bbb],7
[Ab7sus4(b9)],2
[C#maj7],45
[Em9(13)],35
[G#m11],56
[C/F#],30
[F9(+11)],3
[Ab13],21
[Bbsus13],1
[C13],17
[Absus9],2
[Bbsus9],2
[Csus9],2
[Ebadd9/F],73
[(Cm11)],2
[Baad9],2
[Absus4/Eb],30
[Gaug7],117
[Absus2/C#],1
[A1],1
[B1],1
[C1],1
[D1],1
[A2],12
[B2],1
[C2],1
[Dominodaoshi],1
[(Snare)],1
[(Gt)],1
[(Ba)],1
[(Key)],1
[B3],1
[C3],1
[D2],1
[A3],1
"[C#7(9,#11)]",3
[B(onD#)],9
[D(onE)],22
[Bbadd9(onD)],4
[C(0nE)],2
[C(onE)],9
[Bb(onD)],18
[G(onD)],17
[Gm(onD)],2
[単音(C)],1
[(E7↓)],3
[F6/D],11
[(ベース単音)],1
[Amaj7/B],17
[Csusu4],1
[Gm6/D],119
[C7-5],46
[Bb7-5],46
[Ab/F],86
[Ebm7/Bb],65
[D#mM7],38
"[F#7(9,13)]",75
"[E7(9,#11)]",47
[A#m7(b13)],28
"[E7(9,#11,13)]",29
[G#7(9)],43
[!],2
[A#7(#9)],35
[F#M9],182
"[A#7(#9,b13)]",18
"[F7(9,#11)]",63
[(C6/B)],1
[(Em/G)],4
[Db7(#11)],7
[Daug(13)],2
[Em/Eb],9
[Gaug7/C],2
[Cbm6],28
[B#augM7],2
[Emadd9/G],25
[Dm7(13)],14
[Cb7(9)],21
[AbmM7/Bb],7
[A#6/G],1
[Am7/c],2
[(/E)|],1
[C#7sus4/G#],27
"[F#m7(9,11)/G]",8
[Am7/A#],11
[Am7(9.11)],7
[C#m7(9.11)],8
[A#m7(9)],72
[G#M7/A],2
[C#m7(9)/B],1
[C#7(E)],1
[(F)/B],1
[(F#)/A],1
[(F)/G#],1
[(E)/F],1
[(C#)/G#],1
[|->-],6
[==>=],4
[=>==],9
[G7リ],1
[F ],60
[E#m],88
[G7(onF)],9
[G6(onE)],9
[Db>>],1
[| Eb],42
[★],5
[| Ab],56
[Bb>>],4
[Baug/E#],9
[F#/D#],32
[Bdim(↓)],1
[Ab9(#11)],1
[B+5(9)/Eb],1
[Cb7+5(#11)],1
[(↑Eb)],1
[F#aug7/G#],3
[Bbm6/F],22
[(Em9↓)],3
[DM9/F#],21
[Fadd9(13)],33
[G9/F],25
[Eb9(+11)],2
[DmM9],7
[BbM7+5],5
"[G7(9,+11,13)]",4
[A7(-9)],33
[Am7-5/C],17
[|E>],2
[|E/A>],1
[|G#m7>],1
[|B/C#>],1
[|F#m7],7
[|A/B],6
[|G#7],9
[|C#m7],6
[|E],8
[|G#m7],2
[|G#m/C#],1
[|E/C#],1
[|DM7],2
[|Bsus4],2
[|B],8
[|AM7],2
"[|E(9,11)]",6
[|G#7(b9)],6
[|Bm],6
[|Bm7],8
[|C#],5
[|C#sus4],1
[|Asus2],2
[|D#dim],2
[G#7>],2
[F#>],6
[|F#m7>],2
[|B7sus4>],2
[|A7sus4],1
[B5>],4
[F#5>],3
[E5>],21
[|F#m7/B],1
[|DM7(9)],1
[|Am7(9)],1
[|AmM7],1
[|B7sus4],1
[A6/E],23
[AM7sus4/D#],2
[(F#)/D#],2
[(B)/D#],2
[(A)/D#],2
[|Asus2/B],1
[D#dim>],7
[G#7(b9)>],1
[F#7>],2
[|F#m7(11)>],1
[|E/B>],1
"[E(9,11)]",6
[C＃ｍ],1
[>|],2
[Ebsus4(add9)],4
[Am7/C#],3
[Fｍ],1
[Aaug/F],10
[D7(+9)],25
[G7(#11)/B],1
[C/Eb],8
[Eb→],3
[Gｍ],73
[Gm6(9)],6
[E-5omit3],1
[Bb7sus4/Gb],2
[GbM7-5],26
[verse #1-A],17
[verse #1-B],17
[verse #2-A],17
[verse #2-B],15
[verse #3-B],11
[<unison>],4
[Bm7-5/G],6
[Bm7onA],10
[GonA],1
[AonC#],23
[DM7onF#],4
[GonD],37
[DM7onC#],2
[Dm add9],4
[Inter.#2],3
[E.Guitar solo],2
[Ａメロ #1],4
[Ａメロ #2],4
[Ａメロ #3],2
[(Bm7/F#)],2
[Bm→],2
[Intro. 1],6
[Intro. 2],6
[Bbm6/Db],56
[CbM7+5],1
[D#7/C],3
[G-5],28
[C#m/A],73
[(C#sus4)],11
[(Asus4)],13
[FM7(+11)],20
[Bbm69/G],2
[Bbm6/A],2
[Bb6/G],10
[Gb(#11)],5
[Gm11-5],4
[GbM7(#11)],7
[Cm7-5(11)],22
[E7/G],13
[>==>==],1
[F＃ｍ],1
[Bｍ7/A],1
[Aｍ7],14
[D6/G],29
[AM97],1
[Abbm7-5],14
[Gbsus2],40
[G7-5/Cb],3
[DbM9/F],7
[Dbadd9/Gb],26
[AM7-5],6
[GbM9/Db],1
[A7(#11)],48
[Gm7(#11)],1
[Bbm7(11)],225
[Daad9],40
[F#/G],20
[Esus4/C#],105
[B/f#],1
[#1 Inter],1
[chorus#4],6
[A(add4)],2
[D#aug7],35
[A(b13)],6
[D7(13)],83
[C#7(13)],34
[B7(13)],106
[Bm9/A],23
[(/F##)],7
[Gm+5],19
[D7+9],70
[Gmadd9/C],3
[Ab7(13)],174
[Ab/D],9
[Gmadd9/Bb],6
[AM7/G#],100
[AM7G#],1
[BbM7(#11)],24
[Braek],2
[Ab-5-9],3
[D7+5-9],3
[D7-5],56
[A7+5-9],2
[E7+5],30
[A7+5],16
[Eb7+9],1
[F13],27
[FM7/E],136
[FM9/A],16
[E7(-9)(13)],2
[B7(-13)],4
[E7(+9)(-13)],13
[Gb7-5],54
[E7(+9)],16
[B7(+9)(-13)],1
[F7(9)(+11)(13)],1
[GaugM7/A],2
[B7(-9)(13)],1
[B7(-9)(-13)],1
[D#m7/E],4
[Ebdim7],115
[Am7-5/B],2
[Bbm7/E],5
[Fm/C#],10
[#Fm/A],2
[---rit---],1
[C#mM7],55
[Esus4(9)],11
[D6/A],40
[Badd9/Eb],3
[C7(11)],17
[F#m#5],5
[C#m#5],12
[Caug/F#],66
[Gaug/Db],78
[(Dm7/G)],18
[BbmM7/Eb],16
[F#m(add9)],115
[(ユニゾン)],6
[F#M7/Eb],2
[Bb7/C],35
[B7sus2],28
[D6/B],33
[D6/C],16
[#3 Interlude],3
[ever really happening],1
"[C7(b9,#11,13)]",1
[GbmM7],68
"[B7(#11,13)]",1
[DbM7/Ab],95
[Eb9sus4],25
[Fm7(omit5)],8
"[Bb7(b9,b13)]",41
[Gbm7/Db],2
[(DbM9/Ab)],1
[DbM9/Ab],1
[F/Ab(注1)],2
[E7/Bb],9
[Fdim7/Bb],6
[Ebm7-5/A],11
[Ebm7-5/Ab],14
[GbM9/Ab],24
"[Ab7(b9,13,omit root)]",1
[(DbM7/Ab)],1
[Ebm7-5(11)/A],2
[(G/Eb)],1
[F/Eb(注2)],1
[CbM9/Db],5
[G/Db],6
"[Cb7(9,13)]",11
[(Gm/Cb)],1
[F#dim7/B],5
[Em7-5(11)/Bb],1
[(upper strings],2
[E triad)],1
[E/Bb],19
[B7(#11)],23
[Eb triad)],1
[Db(omit3],5
[Gbadd9(omit3)],1
[Dbadd9(omit3)],24
[GbM7(omit3)],1
[F7(b9)/A],18
[Cb(#11)],1
[Db9(#11)],1
[Cb6/Db],21
[intro-1],3
[(FadeIn)],1
[intro-2],3
[(Em11)],3
"[E7(9,b13)]",9
[A-3],6
[Solo Part],1
[Cm(add9)],65
[G9/B],34
[Ddim/G#],5
[G#/Eb],3
[AbM13],11
[Db6(9)],29
[I],4
[Key only],1
[all in],3
[F(onA)],22
[Dm(onA)],11
[Guitar only],1
"[C#7(9,b13)]",2
[C6/D],62
[D7(13)/C],8
[Am69],26
[F#m7(-5)],28
[(C7)],19
[#1-A-1],8
[#1-A-2],6
"[Dm7(9,11)]",60
[G6(11)],1
[D7(b5)],13
[F#13(b9)],1
[Gm/F#],4
[Interlude#1],1
[Guitar Solo&Outro],1
[EM7/A],21
[(Eadd9)],12
[BbM9/D],3
[Fadd9/Bb],12
[D#m9/G#],2
"[G#7(b9, b13)]",1
[AM9/C#],6
[EM7/B],102
[Bbm7-5(11)],2
[AM7+5],2
[G#7(13)],42
"[G#7(#9, b13)]",4
"[D#7(b9, #11)]",2
[EM7+5/F#],10
[C#9-5/G],2
[AmM7(13)],12
[C#9-5],15
[G#7(#11)],5
[(Eadd9/G#)],1
[Baug7(9)],1
[Eaug/A#],113
[Bbsusu4],2
[G/Eb],4
[Badd11/D#],8
[Em7-5/G],53
[F#m7(#11)],3
[EM7/G#],89
[Baug/D#],8
[A#m-5],37
[Caug(#11)],2
[(AM7(9))],10
[Cadd11/E],9
[Ｎ．Ｃ．],5
[C#m/Eb],7
[(Esus2)],16
[#1 Verse - A1],2
[#1 Verse - B1],2
[#1 Verse - A2],2
[#1 Verse - B2],2
[#2 Chorus - 1],2
[#2 Chorus - 2],2
[Em7-5/D],66
[Ab7sus4/Bb],8
[D9/F#],38
[Cb/Gb],31
[Fdim/Eb],36
[Cdim/G],10
[Eaug/C],11
[E6/B],18
[Eadd9/F#],53
[Bb7/G],6
[G(omit5)],2
[C(omit5)],2
[Dm(omit5)],4
[Em(omit5)],4
[(FM7/G)],3
[N.C.(G/F)],1
[D7add9],22
[A#6],51
[Fbm(#5)],1
[B#aug],20
[Bm7(11)/D],4
[Cm>],36
[N.C.(D)],16
[F(-5)],2
[G#7/D],4
[D7-9/A],2
[Cdim7/Eb],15
[E.Gutar Solo],1
[Keyboard Solo],4
[Cm7/Ab],25
[Ebadd9/D],22
[Eb(9)/G],36
[Fm9-5/Cb],1
[Fm(9)],20
[Abm69],7
[Abm6/Cb],65
[(Eb7↓)],2
[(Eb↓)],4
[（D）],41
[（C#）],36
[（A）],48
[（B）],30
[（E）],9
[（F#）],6
[（G）],20
[（G#）],2
[（A#）],2
[Dm7ｰ5/F],2
[Bb6sus4],10
[Bm7(#5)],10
[G7-5/B],3
[GbaugM7],6
[Cm(11)/A],2
[Cm(11)/G],2
[Cm(11)/F],2
[BaugM7(#11)],2
[Abm/Db],50
[CbM7-5],1
[Eb(b13)],1
[Ab6(9)],57
[AbmM7(9)],3
[FMm7],1
[(GM7/A)],9
[(Bm7/A)],15
[AM7/F#],97
[AM7(9)/B],32
[FM7(11)],2
[FM7(#11)],61
[(Bm9)],11
[間奏　(E.Guitar Solo)],2
[(Em9)],3
[アウトロ　(E.Guitar Solo)],2
[F#sus4/C#],26
[BbmM7/A],22
[Bbm6/G],27
[Ab7/Eb],37
[Am(9)],24
[(Gm7↓)],8
[(Bb/D)],7
[Dm(9)],13
[F#m7sus4],15
[Esus2/G#],63
[Esus2/A],45
[Csus4/A],56
[Csus2/F],42
[G(omit3)],29
[D(omit3)],5
[G7/C],70
[G7(b9)/C],1
[?],7
[B7b13],3
[Bm7b13],2
[Bm7b13/A],2
[Abｍ7],3
[Bsus4/G#],59
[F#sus4/A#],16
[Ebm9-5],1
[Fm7-5/G],2
[F13/Eb],4
"[Ab7(9,+11,13)]",33
"[G7(-9,13)]",7
[(B#m7-5)],3
"[A7-5(#9,b13)]",8
[Gadd11],44
[Bb/G#],5
[Dbm/Ab],66
[Eb79],5
[Cadd9/G],88
[B7sus4/A],23
[Dm7/E],13
[Dm7/F#],5
[A7/9],4
[F#m7/6],8
[F#m7/A],204
[Gm#],3
[Dm#],2
[A(b5)],7
[B(b9)],14
[B/D],33
[(Dsus4],1
"[〃(9,b13)]",4
[〃(9)],4
[#1-Chorus],10
[#2-Chorus-1],2
[#2-Chorus-2],2
[#2-Chorus-3],2
[Ref],31
[N/A],1
[Dadd9/Bm7],3
[Dadd9/F#m7],1
[Bmadd9],45
[C#M13],1
"[G#7(b9,13)]",8
[F#M7/G#],37
[C#M9],34
[(/E#)],29
[G#sus4/D#],7
[bridge #3],5
"[Db7(9,11)]",7
[(Bdim7)],2
[(Gb7(9))],3
[Dsus4(9)/G],6
[C7(9)(13)],11
[Bm7(b5)/F],11
[Em7b5/G],3
[(Fm)↓],3
[(DbM7)↓],1
[Eb9(13)],41
"[Db7(9,+11,13)]",2
[Am9-5],3
[AbmM7-5],6
"[AbM7(+11,13)]",2
[Bdim/F],31
[Bsus4/D#],49
[A/Db],78
[Bm/F],1
[Am7♭5],1
[A♭aug],2
[D♭m7],3
[B♭m7],12
[E♭m7],4
[G♭],41
[D♭],49
[B♭m7-5],6
[FM9/G],12
[（C#m）],2
[G#sus2],7
[Gm7/A#],13
[Gb6>],4
[Ab/C>],5
[Bbm/Db>],2
[Gb6/Bb],13
[Ab6/C>],1
[Fm7>],11
[Gb/Bb>],5
[Ebm7>],2
[(Chord Free)],1
[Bass & Drums Solo 2 Bars Each)],1
[(↓B)],1
[(↓C#)],2
[[C],2
[(D6)],5
[(Asus2)],3
[C#7-5],38
[(Cadd9)],45
[C#m7-5(onE)],2
[G(onE)],1
[G(onB)],5
[Verse #1],6
[Verse #2],6
[B(onA)],26
[C(onA)],24
[D(onA)],20
[D(onF#)],22
[G#(onF#)],5
[CM7(onE)],2
[C#/Cdim],1
[Dsus4/E],97
[F#/F],77
[C#aug/A],7
[F#aug/Bb],2
[Eb7b9],8
[Ebm7Ab],1
[G#m7/A],6
[A#m/B],8
[A#m7/B],7
[G#m7/C#7],1
[A#m7/C#],9
[BM7/F#],130
[A↓],7
[C↓],6
[E7sus4>],1
[|->>],4
[>>>>|(Dr fill)>--- ----|],1
[F#m>],19
[AbM7>],12
[E>>],1
[C#m>],18
[Adim/E],2
[Adim7/E],10
[A#aug/B],4
[A#aug/G],4
[A#aug/F#],8
[A#aug/E],16
[A#aug/D],5
[#1-Inter.],6
[#4-A],2
[Gm6/A],19
[C5/G],7
[F5/C],2
[Ebaug/B],19
[(B7)],28
[(AM7/B)],5
[Dbmadd9],14
[Dbsus2/Eb],1
[(dr)],1
[C#M7/D#],17
[Ab(9)/C],3
[Am7-5(9)],5
[AbM7(9)/Bb],6
[A7(-13)],68
[intro 1],5
[intro 2],4
[interlude #3],5
[C#7+#9],20
[F#m7/#C],2
[CmM7/D#],9
[D6/F#],42
[Faug(9)],27
[interlude (Synth Solo)],2
[N.C.(F#sus4)],1
[B(omit3)],4
[N.C.(Ab)],2
[Bb(omit3)],11
[Gb(omit3)],3
[F(omit3)],7
[F#(b9)],3
[E(b9)],7
[N.C.(F)],1
[N.C.(Fm)],2
[Am(b13)],5
[|--],17
[Am-5],77
[E9sus4],65
[verse 1],24
[A69(#11)],2
[C#/A#],59
[A#7(b9)],48
[Ebm(add9)],10
[Gm(add9)],29
"[F7(b9,11)]",1
[Am#5],1
[C#/C],30
[Eb7aug],4
[Eb7(b9)(11)],4
[C7(#9)/E],4
[Eaug(add Bb)],1
[Dbm7b5],4
[Gbm6(9)],1
[Gb7(9)(11)(13)],1
[Fm/D#],19
[Csus4(omit5)],1
[(B7sus4)],5
[(E7sus4)],3
[E7+9],87
[Am(onG)],1
[Am(onE)],1
[GmM7/C],20
[DbM7(omit1)],2
[Cm7(omit1)],2
[Bbm7(omit1)],2
[F7♯9],2
[Ebm6/Ab],4
[BbM],4
[F#13],38
[Fsus4/D],48
[G#M7/Bb],10
[Bb7/E],10
[Fdim7/E],2
[Ddim7/F],2
[Aaad9],1
[G#m7-5/B],20
[Dsas4],4
[E7(b9)(b13)],6
[Ab7(9)(13)],9
[BbM7(9)/C],6
[E9/G#],39
[Em7(9)(11)],1
[DM7(9)/F#],16
[prelude],7
[interlude (Organ Solo)],1
[A#mM7],5
[A#m6],37
[D)],12
[Fb9],7
[E(9)],31
[B(9)/A#],3
[A-5(+9)/G#],3
"[Ab(+9,-13)/G]",3
[G7(+9)/F#],3
"[G7(-9,+9)]",3
[Eb/A],43
[E/A#],11
[G#/G],11
[Em7(b13)],36
[(C/D)],56
[CmM7/G],2
[Ab9-5],2
[CmM7/D],7
[AbmM9/Cb],2
[A7(b5)],29
[Fb7(b5)],1
[(Bsus4/C#)],1
[(F#m7(11))],1
[A/Bm],5
[《 N.C.  》],1
[C ],91
[G7/Ab],5
[Dm7-5/Ab],39
[»»],1
[Gaug(9)],8
[C-5/D],1
[Baug/C#],30
[Dm7/Ab],1
[Dm7-5/G#],2
[C#7add9],2
[Intro-1],1
[Intro-2],1
"[DbM7(9,#11)]",1
[Gsus2/B],14
[F7sus4/C],21
[D7(b9)/F#],12
[AbmM7(13)],5
[Fm7-5/Eb],23
[Ebm7/Gb],64
[Bb7sus4/G],5
[Am7-5(11)],16
[Fm13],6
[Fbm13],6
[Bb7(11)],30
[(Eb7)],21
[Db7(11)],4
[Abm7-5/Db],6
[AbbM7],2
[(GbM7/Ab)],4
[(Bbsus4/Ab)],1
[Fb(#11)],2
[Ddim7/Eb],2
[Gdim/A],9
[C#7sus4/B],12
[BmM7-5/D],1
[Faug/Eb],18
[ルート],4
[堆積する度数],3
[堆積する数],3
[コードスケール],1
"[Fm7(9,11)]",76
[Ebbaug/Fb],10
"[Caug7(b9,#9)]",3
[Ab7(b13)/Eb],1
"[C↑(P5,11)]",1
"[C7(b9,#9)]",4
[CbaugM7/Db],2
"[Ab↑(P4,12)]",4
"[Db↑(P4,10)]",3
"[Bb(P4,10)]",4
[Db↑(P4.10)],1
[Fdim7/Fb],6
[Dbbaug/Ebb],4
[Db7-5/Cb],2
[Caug7(b9)],3
"[BAeo↑(4,6)]",1
"[BbLydb7↑(4,6)]",1
"[E↑(P4,3)/A↑(P4,4)]",1
"[Absymmetric-dominant↑(4,8)]",1
"[F#aug7(b9,#9)]",1
"[Daug7(b9,#9)]",5
[Fbaug/Gb],20
[EbaugM7/F],1
[Eb6/C],8
[Eb7-5/Db],1
[Gdim7/Gb],7
"[Eaug7(b9,#9)]",1
[GbaugM7/Ab],6
[Eaug7(b9)],12
[Dbaug7(b9)],7
"[CLydb7↑(4,7)]",2
"[A#aug7(b9,#9)]",2
"[E#Loc↑(4,7)]",2
"[ELydb7↑(4,7)]",2
[Caug/D],31
"[A#aug7(b9,#11)]",2
"[A#aug7(#9,#11)]",2
"[Baug7(b9,#11)]",4
[Dbm7omit3],1
[Dm/C△],1
"[F#m7(9,11,13)]",2
[GbM7/C],1
[Gaug7(#9)],5
[Cdim7/Cb],6
[Abbaug/Bbb],17
[G7sus4(#9)],1
"[Gaug7(b9,#9)]",1
"[DbLydb7↑(4,7)]",1
"[Baug7(b9,#9)]",7
"[F#Loc↑(4,7)]",2
"[FLydb7↑(4,7)]",2
[Dbaug/Eb],36
"[Baug7(#9,#11)]",2
"[Caug7(b9,#11)]",5
[Ebdim7/Ebb],3
[(F#M9)],7
[(C#sus24)],1
[Badd9-5],3
[(C#m7-5)],5
[E#dim/A#],1
[B7(b9)/D#],18
[(E/D)],2
[E/C],30
[CM7(b5)],8
"[G#7(#9,b13)]",23
[Synth Solo],9
[BbM13],2
[GM7(b5)],1
[#2 Aメロ],39
[#3 サビ],30
[(Eb/G)],3
[(Dm7-5/G)],1
[(Dm7-5/C)],1
[D7sus4/A],38
[Em9/A],47
[Bm9/E],42
[Fm7(b5)/G],1
[Abmaj7b5],4
[Ebm(9)/Gb],2
[Bbm7-5/Eb],55
[Dbm6/Eb],17
[Ebm6/Gb],22
[Eb(11)/G],2
[Ebm(11)/Gb],2
[F#7(b5)],5
[(gliss.)],1
[Em7/F#],29
[Cb/Bb],8
[Gb/Cb],53
[|G---- ---(↓せ)|],2
[G---- -(↓そんな想)|],1
[|G---- -(↓どんな創)|],1
[G#7-5],98
[G(Synth.)],1
[E7m],1
[BM7/A#],32
[G6/B],159
[Ebdim/F],6
[Fm/D],22
[G7#9],13
[fermata],1
[a.tempo],1
[Abmadd9],10
[rubato],2
[Gbm/Eb],8
[サビ #4],2
[(Csus4)],20
[(F#/A)],1
[(G/A)],12
[AmM7/C],17
[E7b9],24
[応援ください],1
[(↓Bb)],8
[E7(b9b13)],3
[E7(b911b13)],3
[A7sus4/G],12
[↓G],3
[Cm6/G],16
[A/F],19
"[D#7(#9,b13)]",30
"[G#7(9,13)]",5
[G#m7-5/C#],19
[B7-5/C#],1
[F7(#11)],7
[E7(9)/G#],8
[F#(9)],7
[G#(9)],4
[A#(b9)],4
[C#m/A#],14
[(↓C#m)],6
[DM7(6)],6
[Csus2/E],58
[Csus2/A],26
[Csus4/D],38
[Gadd4/F],7
[Csus2/G],9
[Dsus2/F#],80
[FM9(13)],8
[Dsus2/A],25
[G ],57
[F  ],6
[C  ],7
[ G/B],6
[ Am ],6
[ Am/G],6
[DM7/B],35
[AbM9/Bb],61
[3rd Verse],6
"[Bb7(9,b13)]",9
"[Db7(b9,#11)]",9
"[C7(b9,#11)]",5
"[Eb7(b9,#11)]",3
[4th Verse],2
[Fm9/Bb],41
[BbM9/C],16
[Bsus4addb9],1
[chorus#5],4
[Dbdim3],2
[(Ab(9))],1
[C#sus4/B],26
[原曲　おてんば恋娘],1
[A6/C#],48
[(Am)↓],5
[->],34
[>---],2
[(C)↓],7
[G(>)],1
[Dbm/B],20
[B→],3
[Dbm/Bb],12
[Pre Chorus],3
[#3 Verse-B],8
[A+5],16
[Fm7/Db],26
[F9-5],17
[E(#9)],15
[A7onG],11
[(GM7(9))],3
[Ebad9],2
[G#7/Eb],1
[C#m/G],6
[D#m/D],11
[D#m/C],4
[Break],17
[Bb(add9)],4
[F#7(add-5)],3
[C/E>],10
[Csus4>],2
[(※Gm7)],3
[※Gm7],3
[Adim/F#],1
[EM7/C#],15
[G#7sus4/D#],13
[FM7/D],25
[(D69)],1
[Cb/Ab],2
[Bb7(b9)/D],11
"[Db7sus4(9,13)]",7
[Db6/G],1
[Ebm7(11)/Ab],4
[Db7sus4(9)],2
[CbM9(13)],5
[GbM9/Bb],3
[Bbm7b5(13)/Db],1
[Abm7b5],9
[Gbm7/A],10
[Caug7/Gb],1
[Cm7b5/Gb],3
[Fm7/D],12
[B7(b9)/D],1
"[D7sus4(9,13)]",1
[C(♯11)],1
[G>>],15
[C>>],14
[D7b13/F#],2
[G#M9#11],2
[(BM7)],49
[Am7-5/G],15
[D#m11/F#],1
[B7(b9)(b13)],6
[F7-5(9)],6
[AM7(11)],30
[Fm7/B],4
[B9sus4],39
[A(9)/G#],1
[Eadd9/D],20
[F#m7(9)/B],10
[Badd9/E],5
[(Bsus4)],36
[Bb7/Db],8
[Abadd9omit5],1
[C7omit3],3
[Bbomit5],1
[Gm7+5],1
[Caugomit1],3
[Gaug7/Ab],6
[F7sus2],2
[B-5],2
[Em-5/Bb],1
[Cm(11)],14
[>>--],4
[>>->],2
[>>->>->],2
[C7>],6
[>>-],13
[DbM7>],12
[Bbm7>],15
[Ab>],43
[＞＞＞],5
[C#M],1
[C4],1
[D#M7/G],2
[Db7-9],9
[Cm7-9],4
[Bm/Db],2
[G/Ab],4
[(Ab/Bb)],4
[G#aug/A#],10
[(EM9)],12
[B7#9/D#],1
[(A/B)],3
[BM9/D#],12
[rit...],1
[Gb7sus4],31
[C#sus4/F],18
[(↓)DbM7],1
[(↓)Bbm7],4
[interlude (E.Guitar Solo)],1
[CbM7(9)],162
[C(b9)],2
[(D#6)],1
"[Fm7(9,11)/Bb]",6
[Cm7(9)/F],10
[Keyboard Intro],2
[Guitar in],1
[Instrumental　Break],2
[(C#)(B)(A)],2
[(B)(A)(G#)],2
[(A)(G#)(F#)],2
[(B)(A)(G#)(F#)(A)(G#)(F#)(E)(G)(F#)(E)(D)(C#)(B)],2
[Keyboard Break],1
[A△9　11],1
[C△7],7
[Keyboard　Intro＃２],1
[Am7/F#],23
[Am7/G#],5
[Ｆ],3
[F9(#11)],7
[F#9(#11)],1
[Fb7],8
[(単音→)],13
[(和音→)],1
[Bb/D>],5
[Bb/F>],3
[C7/G>],1
[BbmM9],4
[Adorian],3
[GbM7(b5)/Bb],18
[Bb6(9)],93
[#1-C-1],1
[Ebsus4/Gb],7
[#1-D],6
[Bbadd9/F],30
[#1-C-2],1
[Key. Solo],3
[#2-D],5
[F#onG#],8
[EonG#],14
[（↓)],1
[B7#9],29
[C/G#],4
[verse #4-A],1
[verse #4-B],1
[>>>!],1
[Ebm(11)],29
[Dbsus4/Eb],2
[Dbm11],5
"[Bb7(b9,#11)]",4
[Bbm9(11)],6
[C#m(9)],13
[<8va>],2
[(D/G)],7
[EbM9(#11)],3
[Dus4],1
[Drums Solo],2
[Aadd4],12
[Aadd4)],1
[BbM7(b5)],5
[Am(b9)],3
[G#aug7/E],2
[(1拍3連)],1
[B11/G#],2
[B11],3
[Dm-13],1
[C(単音)],17
[Cb7-5],6
[C7(b9b13)],2
[G→],6
[Bb dim],1
[Am/G#],23
[Fm9/Eb],10
"[Eb7(#9,b13)]",22
[outro (A.Piano Solo)],2
[Dsus4/F],22
[Am7(#5)],2
[(F/C)],18
[Dadd4],14
[Cm9/F],68
"[G7,(N.C.)]",3
[ F],2
[Esus],33
[Asus4add9],1
[Bbm7b5],14
[G7b9],15
[Fm11/Eb],4
[Cm11/Bb],6
[C#m11/B],1
[C/D#],8
[A/D#],6
[Db6/F],11
[SynLead Solo],2
[Asug7],1
[F#m7(#5)],2
[ＮＣ],15
[Ddim7/A],3
[Dm(add9)],5
[F#7-5(b9)],1
[Edim3],2
[F#/Bb],78
[Gb/Bb→],4
[Db/F→],7
[(四分音符)>>],3
[C7sus4(9)],6
[Bb7sus4(9)],5
"[C(b9,b13)]",1
[D7(#9)↓],4
[C7(9)↓],4
[(E7(#9)↓)],1
[#1 Bridge],2
[A7(omit 5)/G],2
[#2 Bridge],2
[(D)↓],9
[outro 1],2
[outro 2],2
[outro 3],2
[F#sus4/G#],40
"[Ab(9,13)/Bb]",4
[Bb(root only)],1
[Fm7-5/Ab],4
"[A(9,13)/B]",2
[Gsus4(add9)],5
[#1 Verse B-1],5
[#1 Verse B-2],3
[CM7(#11)],34
[C(#9)],4
[Bbm7(b5)],22
[DbM7(#11)],30
[Gdim7/C],4
[Dbm7(b5)],4
[Cbm7(b5)],2
[A7 13],2
[N.C.(A7)],3
[A#M9(13)],2
[(Emadd9↓)],3
[Fsus4/G#],4
[G#9/C],1
[Em7(11)/G],8
[》》》],5
[》],9
[Absus],13
[G#sus],10
[F/A#],8
[Intro.2],1
[Intro.3],1
[Fdim7/Ab],1
[B-2],6
[AbM9(13)],4
